Symbol,Price~,"Exp Date",Strike,Moneyness,Bid,"BE (Bid)",BE%,Volume,"Open Int",IV,Delta,"OTM Prob","Ptnl Rtn","Ann Rtn",Time
NVDA,141.24,2024-11-08,95.00,-32.74%,0.13,94.87,48.88%,385,1504,83.93%,0.014281,98.33%,0.1%,2.8%,"10:24 ET"
BABA,100.89,2024-11-15,80.00,-20.71%,0.15,79.85,26.35%,402,2561,49.48%,0.033465,96.34%,0.2%,2.7%,"10:02 ET"
NVDA,141.24,2024-12-20,79.00,-44.07%,0.35,78.65,79.58%,200,5650,75.68%,0.02042,97.09%,0.4%,2.7%,"09:51 ET"
AAPL,235.67,2024-12-20,200.00,-15.14%,0.88,199.12,18.36%,616,18067,29.49%,0.068467,91.50%,0.4%,2.7%,"10:41 ET"
NVDA,141.24,2024-11-15,91.00,-35.57%,0.16,90.84,55.48%,105,8768,80.17%,0.014772,98.19%,0.2%,2.6%,"10:10 ET"
UAL,74.33,2025-01-17,50.00,-32.73%,0.3,49.7,49.56%,112,5416,49.66%,0.043917,94.80%,0.6%,2.5%,"09:58 ET"
NFLX,762.67,2024-12-20,645.00,-15.43%,2.64,642.36,18.73%,111,451,29.95%,0.0701,91.62%,0.4%,2.5%,"10:01 ET"
GOOG,166.05,2024-11-01,135.00,-18.70%,0.1,134.9,23.09%,310,266,56.29%,0.016683,98.29%,0.1%,2.5%,"10:39 ET"
BA,161.57,2024-11-15,125.00,-22.63%,0.2,124.8,29.46%,187,2770,52.27%,0.025027,96.97%,0.2%,2.3%,"10:40 ET"
SLB,42.47,2025-01-17,32.50,-23.48%,0.18,32.32,31.40%,200,2481,38.18%,0.059562,92.32%,0.6%,2.3%,"10:11 ET"
NVDA,141.24,2024-11-15,89.00,-36.99%,0.14,88.86,58.95%,162,2646,81.80%,0.012516,98.45%,0.2%,2.3%,"10:39 ET"
NVDA,141.24,2024-11-08,90.00,-36.28%,0.1,89.9,57.11%,101,7184,90.41%,0.010285,98.76%,0.1%,2.3%,"09:55 ET"
AAPL,235.67,2024-11-08,200.00,-15.14%,0.22,199.78,17.96%,1314,1023,39.97%,0.027804,96.78%,0.1%,2.2%,"10:38 ET"
NFLX,762.67,2024-11-01,680.00,-10.84%,0.45,679.55,12.23%,132,400,35.13%,0.029971,97.00%,0.1%,2.2%,"10:28 ET"
JD,39.65,2025-01-17,25.00,-36.95%,0.13,24.87,59.43%,162,20835,54.67%,0.032438,95.71%,0.5%,2.2%,"10:15 ET"
AAPL,235.67,2024-12-20,195.00,-17.26%,0.67,194.33,21.27%,264,7643,30.96%,0.052127,93.43%,0.3%,2.1%,"10:43 ET"
NVDA,141.24,2024-11-08,88.00,-37.69%,0.09,87.91,60.66%,168,984,93.23%,0.009127,98.89%,0.1%,2.1%,"09:50 ET"
NVDA,141.24,2024-11-01,98.00,-30.61%,0.06,97.94,44.21%,101,2865,90.40%,0.009028,99.01%,0.1%,2.0%,"09:57 ET"
NVDA,141.24,2024-11-01,100.00,-29.20%,0.06,99.94,41.32%,576,4713,85.85%,0.009481,98.97%,0.1%,2.0%,"10:37 ET"
NVDA,141.24,2024-11-08,86.00,-39.11%,0.08,85.92,64.39%,635,815,95.20%,0.007662,99.05%,0.1%,1.9%,"10:40 ET"
BAC,42.15,2024-12-20,33.00,-21.71%,0.1,32.9,28.12%,365,1484,36.95%,0.040647,94.88%,0.3%,1.8%,"10:04 ET"
AAPL,235.67,2024-11-01,200.00,-15.14%,0.11,199.89,17.90%,111,3668,45.28%,0.016163,98.16%,0.1%,1.8%,"10:37 ET"
AMZN,188.52,2024-11-22,145.00,-23.09%,0.23,144.77,30.22%,200,280,46.20%,0.023751,97.25%,0.2%,1.8%,"10:08 ET"
AAPL,235.67,2025-01-17,190.00,-19.38%,0.82,189.18,24.57%,230,41592,29.78%,0.053358,92.96%,0.4%,1.8%,"10:20 ET"
AMZN,188.52,2024-11-01,150.00,-20.43%,0.08,149.92,25.75%,174,808,59.54%,0.012869,98.65%,0.1%,1.8%,"10:38 ET"
AAPL,235.67,2024-11-15,190.00,-19.38%,0.23,189.77,24.19%,669,10690,42.76%,0.022512,97.29%,0.1%,1.8%,"10:28 ET"
NVDA,141.24,2024-11-15,84.00,-40.53%,0.1,83.9,68.34%,308,2420,87.46%,0.009067,98.84%,0.1%,1.7%,"09:37 ET"
CVX,151.47,2024-12-20,125.00,-17.48%,0.35,124.65,21.52%,150,1774,30.12%,0.048293,94.22%,0.3%,1.7%,"09:30 ET"
SNOW,120.26,2025-01-17,65.00,-45.95%,0.26,64.74,85.76%,100,2185,65.82%,0.018416,97.15%,0.4%,1.7%,"10:20 ET"
CMG,59.65,2024-12-20,40.00,-32.94%,0.1,39.9,49.50%,101,3174,51.24%,0.020475,97.28%,0.3%,1.5%,"10:16 ET"
WMT,81.13,2024-12-20,65.00,-19.88%,0.16,64.84,25.12%,202,9406,32.60%,0.036774,95.32%,0.2%,1.5%,"10:24 ET"
NVDA,141.24,2024-11-15,80.00,-43.36%,0.08,79.92,76.73%,118,48642,91.65%,0.006779,99.11%,0.1%,1.5%,"10:28 ET"
V,288.79,2024-11-15,240.00,-16.89%,0.23,239.77,20.44%,100,837,36.79%,0.023242,97.27%,0.1%,1.4%,"09:59 ET"
NVDA,141.24,2025-01-17,60.00,-57.52%,0.2,59.8,136.19%,143,39906,81.83%,0.009673,98.34%,0.3%,1.4%,"10:40 ET"
NVDA,141.24,2024-12-20,62.50,-55.75%,0.14,62.36,126.49%,150,1872,89.21%,0.00748,98.79%,0.2%,1.4%,"09:34 ET"
MSFT,417.27,2024-11-01,345.00,-17.32%,0.14,344.86,21.00%,133,503,48.28%,0.011376,98.84%,0.0%,1.3%,"10:02 ET"
UBER,80.11,2025-01-17,55.00,-31.34%,0.17,54.83,46.11%,255,9613,46.06%,0.034768,95.18%,0.3%,1.3%,"10:40 ET"
MS,119.1,2025-01-17,85.00,-28.63%,0.26,84.74,40.55%,100,13481,38.65%,0.02893,96.23%,0.3%,1.3%,"09:46 ET"
AAPL,235.67,2024-11-22,185.00,-21.50%,0.2,184.8,27.53%,100,405,41.56%,0.019833,97.54%,0.1%,1.2%,"10:02 ET"
BA,161.57,2025-01-17,100.00,-38.11%,0.29,99.71,62.04%,162,1325,50.30%,0.01886,97.40%,0.3%,1.2%,"09:47 ET"
TSM,202.5,2024-11-15,135.00,-33.33%,0.11,134.89,50.12%,101,3602,71.38%,0.012255,98.50%,0.1%,1.2%,"09:52 ET"
AAPL,235.67,2024-11-01,190.00,-19.38%,0.06,189.94,24.08%,605,2170,53.93%,0.009169,98.93%,0.0%,1.0%,"09:44 ET"
MCD,317.02,2024-11-15,265.00,-16.41%,0.15,264.85,19.70%,110,443,33.67%,0.019069,97.90%,0.1%,0.8%,"10:40 ET"
JNJ,163.61,2025-01-17,140.00,-14.43%,0.27,139.73,17.09%,160,3886,21.42%,0.056256,93.08%,0.2%,0.8%,"10:17 ET"
AMD,156.3,2025-01-17,75.00,-52.02%,0.13,74.87,108.76%,112,12772,65.38%,0.007223,98.89%,0.2%,0.7%,"09:38 ET"
AMZN,188.52,2024-12-20,110.00,-41.65%,0.08,109.92,71.51%,120,1030,55.84%,0.006126,99.13%,0.1%,0.4%,"09:41 ET"
GOOGL,164.31,2024-12-20,100.00,-39.14%,0.07,99.93,64.43%,300,4830,51.92%,0.006693,99.08%,0.1%,0.4%,"10:43 ET"
AAPL,235.67,2025-01-17,135.00,-42.72%,0.13,134.87,74.74%,110,19168,49.40%,0.006955,98.92%,0.1%,0.4%,"10:16 ET"
AAPL,235.67,2025-01-17,125.00,-46.96%,0.11,124.89,88.70%,100,18750,54.45%,0.005498,99.12%,0.1%,0.4%,"09:46 ET"
META,572.72,2024-12-20,250.00,-56.35%,0.08,249.92,129.16%,120,1268,73.83%,0.001679,99.72%,0.0%,0.2%,"10:16 ET"
"Downloaded from Barchart.com as of 10-21-2024 10:13am CDT"
